#  b = [b0:  0.02868000, b1:  0.00080000, b2: -0.02788000]
#  a = [a0:  1.00000000, a1: -2.00000000, a2:  1.00000000]
#  index      real(x)      imag(x)      real(y)      imag(y)        error
   39647  -0.42904714   0.90328211   0.25300694  -0.96746445  -2.95394206
   39648  -0.99973357  -0.02308331   0.24449418  -0.96965075  -1.79470897
   39649  -0.38689953  -0.92212188   0.12072624  -0.99268585  -0.51828831
   39650   0.68396002  -0.72951949   0.06092509  -0.99814236   0.69221431
   39651   0.94512320   0.32671425   0.06969536  -0.99756831   1.83386934
   39652   0.08741559   0.99617195   0.14685558  -0.98915792   2.90667677
   39653  -0.87377769   0.48632553   0.28638822  -0.95811367  -2.36913085
   39654  -0.80056161  -0.59925050   0.31108451  -0.95038223  -1.24456573
   39655   0.22038804  -0.97541225   0.22075056  -0.97533029  -0.00037166
   39656   0.98043442  -0.19684604   0.19400217  -0.98100108   1.17741621
   39657   0.57980734   0.81475359   0.23453879  -0.97210675   2.28635645
   39658  -0.50721645   0.86181867   0.33695200  -0.94152182  -2.95331860
   39659  -0.99377924  -0.11136810   0.32866398  -0.94444692  -1.79408526
   39660  -0.30387050  -0.95271337   0.20739575  -0.97825712  -0.51766473
   39661   0.74577105  -0.66620237   0.14830439  -0.98894179   0.69283795
   39662   0.91254205   0.40898290   0.15795480  -0.98744637   1.83351636
   39663  -0.00098694   0.99999952   0.23358935  -0.97233534   2.90681195
   39664  -0.91334754   0.40718085   0.36938363  -0.92927700  -2.36850739
   39665  -0.74445456  -0.66767311   0.39330593  -0.91940767  -1.24394214
   39666   0.30575046  -0.95211166   0.30644026  -0.95188987  -0.00072458
   39667   0.99399710  -0.10940628   0.27983198  -0.96004897   1.17755151
   39668   0.50551432   0.86281818   0.31849980  -0.94792295   2.28746819
   39669  -0.58141446   0.81360757   0.41918266  -0.90790194  -2.95367146
   39670  -0.98004395  -0.19878092   0.41074184  -0.91175169  -1.79394996
   39671  -0.21846226  -0.97584540   0.29293108  -0.95613354  -0.51752937
   39672   0.80174291  -0.59766906   0.23548800  -0.97187728   0.69248509
   39673   0.87281603   0.48804933   0.24402069  -0.96977001   1.83413994
   39674  -0.08938175   0.99599743   0.31803691  -0.94807833   2.90743566
   39675  -0.94576621   0.32484806   0.45039958  -0.89282709  -2.36886024
   39676  -0.68251872  -0.73086810   0.47292143  -0.88110459  -1.24380684
   39677   0.38871893  -0.92135638   0.38926178  -0.92112714  -0.00058928
   39678   0.99977714  -0.02110991   0.36347750  -0.93160295   1.17768693
   39679   0.42726332   0.90412724   0.40137139  -0.91591537   2.28711534
   39680  -0.65106016   0.75902611   0.49725804  -0.86760271  -2.95304775
   39681  -0.95863527  -0.28463736   0.49046478  -0.87146103  -1.79479110
   39682  -0.13134354  -0.99133694   0.37798885  -0.92581016  -0.51934713
   39683   0.85143739  -0.52445626   0.32173789  -0.94682878   0.69115555
   39684   0.82625622   0.56329453   0.33050799  -0.94380319   1.83232224
   39685  -0.17707673   0.98419702   0.40226564  -0.91552299   2.90561795
   39686  -0.97077984   0.23997180   0.52827555  -0.84907299  -2.36970139
   39687  -0.61523896  -0.78834069   0.55047703  -0.83485031  -1.24562454
   39688   0.46864387  -0.88338721   0.47076887  -0.88225657  -0.00240708
   39689   0.99772930   0.06735175   0.44603473  -0.89501566   1.17586899
   39690   0.34566697   0.93835723   0.48278660  -0.87573802   2.28480911
   39691  -0.71560830   0.69850177   0.57389635  -0.81892794  -2.95535398
   39692  -0.92972082  -0.36826515   0.56627429  -0.82421684  -1.79563248
   39693  -0.04319645  -0.99906659   0.45822921  -0.88883406  -0.51921183
   39694   0.89446539  -0.44713715   0.40405300  -0.91473556   0.69129086
   39695   0.77322704   0.63412929   0.41252181  -0.91094774   1.83245766
   39696  -0.26338527   0.96469074   0.48193115  -0.87620908   2.90526485
   39697  -0.98819262   0.15321667   0.60154641  -0.79883784  -2.37005448
   39698  -0.54314208  -0.83964080   0.62239796  -0.78270096  -1.24597740
   39699   0.54489952  -0.83850133   0.54721171  -0.83699423  -0.00276000
   39700   0.98786956   0.15528606   0.52329147  -0.85215378   1.17600441
   39701   0.26136416   0.96524024   0.55860347  -0.82943487   2.28445625
   39702  -0.77455348   0.63250840   0.64431179  -0.76476294  -2.95570683
   39703  -0.89352691  -0.44900960   0.63756543  -0.77039623  -1.79647362
   39704   0.04528886  -0.99897391   0.53530526  -0.84465867  -0.51956475
   39705   0.93049008  -0.36631709   0.48364159  -0.87526613   0.69093794
   39706   0.71414375   0.69999903   0.49174079  -0.87074161   1.83210456
   39707  -0.34763157   0.93763119   0.55819839  -0.82970750   2.90442371
   39708  -0.99786818   0.06526189   0.67043209  -0.74197090  -2.37089562
   39709  -0.46679264  -0.88436681   0.68940687  -0.72437435  -1.24633050
   39710   0.61688876  -0.78705037   0.61933583  -0.78512621  -0.00311295
   39711   0.97027510   0.24200454   0.59685540  -0.80234879   1.17565143
   39712   0.17501497   0.98456579   0.62963247  -0.77689314   2.28459167
   39713  -0.82743418   0.56156272   0.70964217  -0.70456225  -2.95605969
   39714  -0.85033709  -0.52623844   0.70342237  -0.71077210  -1.79682660
   39715   0.13341957  -0.99105966   0.60815656  -0.79381710  -0.51991767
   39716   0.95922935  -0.28262889   0.55981785  -0.82861567   0.69009674
   39717   0.64946902   0.76038808   0.56748098  -0.82338649   1.83126342
   39718  -0.42915604   0.90323037   0.62925303  -0.77720052   2.90455914
   39719  -0.99973077  -0.02320386   0.73363662  -0.67954201  -2.37124848
   39720  -0.38678834  -0.92216849   0.75097477  -0.66033089  -1.24668336
   39721   0.68404800  -0.72943699   0.68621689  -0.72739697  -0.00297755
   39722   0.94508374   0.32682821   0.66607308  -0.74588645   1.17481029
   39723   0.08729547   0.99618244   0.69574672  -0.71828723   2.28472710
   39724  -0.87383634   0.48622018   0.76937193  -0.63880110  -2.95641255
   39725  -0.80048937  -0.59934700   0.76341254  -0.64591122  -1.79669118
   39726   0.22050565  -0.97538573   0.67656785  -0.73638028  -0.52075887
   39727   0.98045814  -0.19672781   0.63114864  -0.77566189   0.68974376
   39728   0.57970911   0.81482351   0.63794148  -0.77008480   1.83139873
   39729  -0.50732034   0.86175752   0.69574672  -0.71828723   2.90420604
   39730  -0.99376577  -0.11148793   0.79105115  -0.61175001  -2.37160158
   39731  -0.30375561  -0.95274997   0.80661595  -0.59107596  -1.24703634
   39732   0.74585134  -0.66611242   0.74806571  -0.66362464  -0.00333056
   39733   0.91249275   0.40909290   0.72964233  -0.68382895   1.17445731
   39734  -0.00110752   0.99999940   0.75674939  -0.65370506   2.28437400
   39735  -0.91339666   0.40707070   0.82275224  -0.56840014  -2.95627737
   39736  -0.74437404  -0.66776288   0.81772482  -0.57560933  -1.79704416
   39737   0.30586526  -0.95207483   0.73859400  -0.67415053  -0.52013528
   39738   0.99401033  -0.10928643   0.69609737  -0.71794742   0.69134396
   39739   0.50541031   0.86287916   0.70272791  -0.71145868   1.83251071
   39740  -0.58151257   0.81353742   0.75579101  -0.65481293   2.90531802
   39741  -0.98001999  -0.19889909   0.84090382  -0.54118460  -2.36951303
   39742  -0.21834460  -0.97587174   0.85462594  -0.51924413  -1.24494791
   39743   0.80181497  -0.59757239   0.80255657  -0.59657604  -0.00124204
   39744   0.87275720   0.48815456   0.78624773  -0.61791140   1.17605758
   39745  -0.08950184   0.99598664   0.81063759  -0.58554816   2.28597426
   39746  -0.94580537   0.32473400   0.86898643  -0.49483588  -2.95467710
   39747  -0.68243057  -0.73095042   0.86435837  -0.50287640  -1.79495561
   39748   0.38883004  -0.92130953   0.79432547  -0.60749239  -0.51853508
   39749   0.99977970  -0.02098936   0.75674939  -0.65370506   0.69147927
   39750   0.42715430   0.90417874   0.76246554  -0.64702880   1.83313429
   39751  -0.65115172   0.75894761   0.81006539  -0.58633953   2.90643001
   39752  -0.95860094  -0.28475294   0.88538891  -0.46485096  -2.36937761
   39753  -0.13122401  -0.99135274   0.89733660  -0.44134688  -1.24530077
   39754   0.85150063  -0.52435362   0.85233587  -0.52299482  -0.00159499
   39755   0.82618827   0.56339413   0.83718467  -0.54692030   1.17716944
   39756  -0.17719540   0.98417568   0.85915655  -0.51171285   2.28610969
   39757  -0.97080880   0.23985475   0.90906769  -0.41664842  -2.95405364
   39758  -0.61514390  -0.78841484   0.90537071  -0.42462206  -1.79482043
   39759   0.46875039  -0.88333064   0.84510612  -0.53459859  -0.51888800
   39760   0.99772114   0.06747206   0.81120902  -0.58475626   0.69210291
   39761   0.34555382   0.93839896   0.81659901  -0.57720536   1.83326972
   39762  -0.71569252   0.69841552   0.85865641  -0.51255161   2.90656519
   39763  -0.92967641  -0.36837727   0.92296296  -0.38488886  -2.36924243
   39764  -0.04307598  -0.99907178   0.93261325  -0.36087736  -1.24467719
   39765   0.89451933  -0.44702929   0.89495313  -0.44616017  -0.00097138
   39766   0.77315056   0.63422251   0.88242042  -0.47046173   1.17681646
   39767  -0.26350158   0.96465898   0.90118086  -0.43344319   2.28575659
   39768  -0.98821110   0.15309751   0.94229472  -0.33478442  -2.95391822
   39769  -0.54304087  -0.83970624   0.93931597  -0.34305328  -1.79468501
   39770   0.54500061  -0.83843565   0.88876981  -0.45835379  -0.51826441
   39771   0.98785079   0.15540518   0.85965586  -0.51087356   0.69223827
   39772   0.26124778   0.96527177   0.86411268  -0.50329834   1.83389318
   39773  -0.77462977   0.63241500   0.90054500  -0.43476281   2.90670061
   39774  -0.89347279  -0.44911733   0.95333254  -0.30192235  -2.36910701
   39775   0.04540931  -0.99896848   0.96069038  -0.27762192  -1.24405360
   39776   0.93053424  -0.36620489   0.93101841  -0.36497226  -0.00132430
   39777   0.71405935   0.70008516   0.92050123  -0.39073971   1.17695189
   39778  -0.34774461   0.93758929   0.93557668  -0.35312361   2.28686857
   39779  -0.99787605   0.06514157   0.96816647  -0.25030720  -2.95378280
   39780  -0.46668601  -0.88442308   0.96592915  -0.25880671  -1.79454970
   39781   0.61698365  -0.78697598   0.92557240  -0.37857059  -0.51764083
   39782   0.97024596   0.24212153   0.90118086  -0.43344319   0.69286186
   39783   0.17489626   0.98458689   0.90537071  -0.42462206   1.83354032
   39784  -0.82750189   0.56146294   0.93540412  -0.35358039   2.90683603
   39785  -0.85027361  -0.52634096   0.97626060  -0.21659915  -2.36897159
   39786   0.13353907  -0.99104357   0.98153847  -0.19126490  -1.24440646
   39787   0.95926338  -0.28251323   0.95959860  -0.28137252  -0.00118893
   39788   0.64937729   0.76046640   0.95124632  -0.30843219   1.17757547
   39789  -0.42926493   0.90317863   0.96322465  -0.26869747   2.28651571
   39790  -0.99972796  -0.02332440   0.98648095  -0.16387613  -2.95364761
   39791  -0.38667715  -0.92221516   0.98491818  -0.17302087  -1.79392600
   39792   0.68413591  -0.72935450   0.95551825  -0.29493192  -0.51799369
   39793   0.94504434   0.32694215   0.93609297  -0.35175276   0.69250894
   39794   0.08717535   0.99619299   0.93931597  -0.34305328   1.83367562
   39795  -0.87389493   0.48611480   0.96309328  -0.26916775   2.90648317
   39796  -0.80041707  -0.59944350   0.99150491  -0.13006938  -2.36834812
   39797   0.22062325  -0.97535908   0.99453861  -0.10436963  -1.24378288
   39798   0.98048186  -0.19660960   0.98049700  -0.19653404  -0.00007707
   39799   0.57961082   0.81489342   0.97475719  -0.22326770   1.17771077
   39800  -0.50742429   0.86169636   0.98309225  -0.18311086   2.28713918
   39801  -0.99375236  -0.11160775   0.99705786  -0.07665275  -2.95302391
   39802  -0.30364072  -0.95278662   0.99642855  -0.08443984  -1.79476726
   39803   0.74593168  -0.66602248   0.97812659  -0.20801048  -0.51932317
   39804   0.91244340   0.40920293   0.96387774  -0.26634505   0.69117945
   39805  -0.00122810   0.99999923   0.96643275  -0.25691962   1.83185792
   39806  -0.91344571   0.40696058   0.98327065  -0.18215072   2.90564179
   39807  -0.74429351  -0.66785264   0.99921530  -0.03960827  -2.37065411
   39808   0.30598006  -0.95203793   0.99990559  -0.01373930  -1.24608886
   39809   0.99402344  -0.10916657   0.99422854  -0.10728285  -0.00189485
   39810   0.50530624   0.86294007   0.99092370  -0.13442530   1.17589295
   39811  -0.58161062   0.81346732   0.99560231  -0.09368028   2.28532147
   39812  -0.97999597  -0.19901726   0.99990070   0.01409184  -2.95532990
   39813  -0.21822692  -0.97589803   0.99998593   0.00530322  -1.79609680
   39814   0.80188698  -0.59747571   0.99272782  -0.12038066  -0.51967621
   39815   0.87269831   0.48825979   0.98371238  -0.17974962   0.69082648
   39816  -0.08962194   0.99597585   0.98533762  -0.17061578   1.83199322
   39817  -0.94584453   0.32461995   0.99555647  -0.09416641   2.90528893
   39818  -0.68234247  -0.73103267   0.99878752   0.04922865  -2.37100697
   39819   0.38894111  -0.92126262   0.99717927   0.07505681  -1.24644184
   39820   0.99978220  -0.02086880   0.99983555  -0.01813327  -0.00273606
   39821   0.42704526   0.90423024   0.99894375  -0.04595011   1.17554009
   39822  -0.65124321   0.75886911   0.99999005  -0.00446237   2.28448033
   39823  -0.95856661  -0.28486851   0.99475443   0.10229197  -2.95519447
   39824  -0.13110447  -0.99136853   0.99561507   0.09354518  -1.79596138
   39825   0.85156381  -0.52425092   0.99949425  -0.03180077  -0.52002913
   39826   0.82612032   0.56349373   0.99578339  -0.09173557   0.69047356
   39827  -0.17731406   0.98415434   0.99659163  -0.08249354   1.83164024
   39828  -0.97083771   0.23973769   0.99998522  -0.00543892   2.90493584
   39829  -0.61504883  -0.78848904   0.99047714   0.13767704  -2.37136006
   39830   0.46885690  -0.88327414   0.98658299   0.16326055  -1.24679482
   39831   0.99771303   0.06759235   0.99749947   0.07067396  -0.00308899
   39832   0.34544066   0.93844062   0.99907988   0.04288774   1.17518711
   39833  -0.71577674   0.69832921   0.99644005   0.08430462   2.28412724
   39834  -0.92963195  -0.36848935   0.98165762   0.19065239  -2.95603585
   39835  -0.04295552  -0.99907696   0.98338407   0.18153714  -1.79631436
   39836   0.89457321  -0.44692144   0.99840021   0.05654260  -0.51989371
   39837   0.77307409   0.63431573   0.99999553  -0.00299754   0.69012058
   39838  -0.26361787   0.96462721   0.99998027   0.00627976   1.83128726
   39839  -0.98822951   0.15297836   0.99652189   0.08333150   2.90458298
   39840  -0.54293960  -0.83977175   0.97445953   0.22456309  -2.37122464
   39841   0.54510170  -0.83836991   0.96832246   0.24970302  -1.24665940
   39842   0.98783207   0.15552428   0.98729092   0.15892342  -0.00344194
   39843   0.26113138   0.96530324   0.99139518   0.13090304   1.17532241
   39844  -0.77470601   0.63232160   0.98502594   0.17240626   2.28377438
   39845  -0.89341861  -0.44922507   0.96086347   0.27702242  -2.95638871
   39846   0.04552977  -0.99896300   0.96326107   0.26856676  -1.79715562
   39847   0.93057841  -0.36609268   0.98958331   0.14396143  -0.51927006
   39848   0.71397495   0.70017129   0.99648106   0.08381806   0.69172084
   39849  -0.34785765   0.93754733   0.99570590   0.09257285   1.83337581
   39850  -0.99788386   0.06502125   0.98552680   0.16951971   2.90618324
   39851  -0.46657935  -0.88447934   0.95128816   0.30830309  -2.36962461
   39852   0.61707854  -0.78690153   0.94315439   0.33235493  -1.24457097
   39853   0.97021675   0.24223852   0.96976894   0.24402501  -0.00184175
   39854   0.17477754   0.98460793   0.97618419   0.21694334   1.17643440
   39855  -0.82756954   0.56136316   0.96646762   0.25678846   2.28586292
   39856  -0.85021013  -0.52644348   0.93336505   0.35892850  -2.95430040
   39857   0.13365857  -0.99102741   0.93648362   0.35071135  -1.79506707
   39858   0.95929748  -0.28239757   0.97323936   0.22979374  -0.51815820
   39859   0.64928561   0.76054466   0.98519385   0.17144424   0.69185615
   39860  -0.42937383   0.90312684   0.98356092   0.18057671   1.83302283
   39861  -0.99972510  -0.02344494   0.96671796   0.25584453   2.90631866
   39862  -0.38656595  -0.92226177   0.92017233   0.39151359  -2.36997747
   39863   0.68422389  -0.72927201   0.90993601   0.41474861  -1.24492383
   39864   0.94500494   0.32705611   0.94460583   0.32820702  -0.00121814
   39865   0.08705524   0.99620348   0.95337349   0.30179298   1.17705798
   39866  -0.87395358   0.48600945   0.94003046   0.34109047   2.28599811
   39867  -0.80034477  -0.59954000   0.89804184   0.43991008  -2.95416498
   39868   0.22074087  -0.97533250   0.90187347   0.43200025  -1.79493177
   39869   0.98050553  -0.19649138   0.94900459   0.31526220  -0.51851118
   39870   0.57951260   0.81496328   0.96621639   0.25773215   0.69199151
   39871  -0.50752819   0.86163515   0.96378380   0.26668486   1.83315825
   39872  -0.99373889  -0.11172757   0.94019693   0.34063143   2.90596557
   39873  -0.30352584  -0.95282322   0.88248426   0.47034195  -2.36886549
   39874   0.74601197  -0.66593254   0.87001818   0.49301964  -1.24430025
   39875   0.91239405   0.40931296   0.91195029   0.41030064  -0.00108278
   39876  -0.00134868   0.99999911   0.92282718   0.38521424   1.17670512
   39877  -0.91349477   0.40685043   0.90646201   0.42228743   2.28662181
   39878  -0.74421299  -0.66794235   0.85570872   0.51745784  -2.95402956
   39879   0.30609486  -0.95200104   0.86047244   0.50949699  -1.79430807
   39880   0.99403661  -0.10904671   0.91766864   0.39734659  -0.51788753
   39881   0.50520217   0.86300099   0.93969691   0.34200829   0.69212681
